geonameid|lang|name|count|length
2103350|nah|Salomon Tlalhuactli|1|19
2103350|su|Kapuloan Solomon|1|16
2103350|af|Solomoneilande|1|14
2103350|wo|Duni Solomon|1|12
2103350|az|Solomon adalari|1|15
2103350|nv|Solomon To Binahaazyinigii|1|26
2103350|gv|Ny h-Ellanyn Holomon|1|20
2103350|ast|Islles Salomon|1|14
2103350|lt|Saliamono Salos|1|15
2103350|rw|Ibirwa bya Solomoni|1|19
2103350|uz|Solomon orollari|1|16
2103350|pih|Solamon Ailen|1|13
2103350|yo|Awon Erekusu Solomoni|1|21
2103350|ga|Oileain Sholamon|1|16
2103350|ceb|Kapupud-ang Solomon|1|19
2103350|ilo|Is-isla ti Solomon|1|18
2103350|ace|Pulo-pulo Solomon|1|17
2103350|war|Kapuropod-an Solomon|1|20
2103350|li|Salomonseilen|1|13
2103350|lb|Salomonen|1|9
2103350|mt|Gzejjer Solomon|1|15
2103350|lij|Isoe Salomon|1|12
2103350|ext|Islas Salomon|1|13
2103350|ksh|Salomone|1|8
2103350|pms|Isole Salomon|1|13
2103350|diq|Adeye Solomoni|1|14
2103350|bcl|Islas Solomon|1|13
2103350|lmo|Isul Salomon|1|12
2103350|br|Inizi Salomon|1|13
2103350|jv|Kapuloan Solomon|1|16
2103350|hsb|Salomony|1|8
2103350|ht|Salomon|1|7
2103350|qu|Salumun watakuna|1|16
2103350|de|Salomoninseln|1|13
2103350|sgs|Saliamuona Salas|1|16
2103350|eu|Salomon Uharteak|1|16
2103350|gd|Na h-Eileanan Sholaimh|1|22
2103350|mg|Nosy Solomona|1|13
2103350||So-lo-bun Kun-to|1|16
2103350|cdo|Solomon Gung-do|1|15
2103350|gag|Solomon Adalari|1|15
2103350|hak|Solomon Khiun-to|1|16
2103350|na|Toromen|1|7
2103350|ty|Toromona|1|8
2103350|vep|Solomonan Sared|1|15
2103350|ca|Illes Salomo|1|12
2103350|gd|Eileanan Sholaimh|1|17
2103350|ig|Agwaetiti Solomon|1|17
2103350|jv|Kapuloan Suleman|1|16
2103350|qu|Islas Salomon|1|13
2103350|tk|Solomon adalary|1|15
2103350|wo|Duni Salmoon|1|12
5094864||Lake Winnipissiokee|1|19
5094864||Lake Winnepesaot|1|16
5094864||Winnopisseag|1|12
5094864||Lake Winnapresseakit|1|20
5094864||Lake Winipissioca|1|17
5094864||Lake Winnepesocket|1|18
5094864||Lake Winepisackey|1|17
5094864||Lake Winnepiseoke|1|17
5094864||Lake Winnipisioke|1|17
5094864||Lake Winneposockey|1|18
5094864||Lake Winnipissiackee|1|20
5094864||Winnipiseogee Lake|1|18
5094864||Lake Winipasekek|1|16
5094864||Lake Winnepisiokee|1|18
5094864||Lake Winepiscocheag|1|19
5094864||Lake Winipissioket|1|18
5094864||Winepesocky|1|11
5094864||Lake Winassoasawque|1|19
5094864||Lake Winnepissiokee|1|19
5094864||Lake Winnepisseokie|1|19
5094864||Lake Winnepisseogg|1|18
5094864||Winnipisokee Pond|1|17
5094864||Lake Winnepisseockegee|1|22
5094864||Lake Winnipeshokee|1|18
5094864||Lake Winnipisiocke|1|18
5094864||Lake Winnipiseogee|1|18
5094864||Lake Winnipisseoccee|1|20
5094864||Lake Winepossockey|1|18
5094864||Winipisoky|1|10
5094864||Lake Winnapissaacka|1|19
5094864||Lake Winnepesockee|1|18
5094864||Lake Winnepesiokee|1|18
5094864||Lake Winnipesocee|1|17
5094864||Lake Winipesocee|1|16
5094864||Winipissiokee Pond|1|18
5094864||Lake Nikisipique|1|16
5094864||Lake Winepessockey|1|18
5094864||Winnepissocay|1|13
5094864||Lake Winnepisseogee|1|19
5094864||Lake Winnipoisekek|1|18
5094864||Lake Winnepissioke|1|18
5094864||Winipesoakey|1|12
5094864||Lake Winipisiakit|1|17
5094864||Lake Winnepesauke|1|17
5094864||Lake Winipisokee|1|16
5094864||Lake Winipisioke|1|16
5094864||Lake Wenepesiokee|1|17
5094864||Lake Winnepiseogee|1|18
5094864||Lake Winnepossoke|1|17
5094864||Lake Winnopisseag|1|17
5094864||Winnipiseoca|1|12
5094864||Lake Winnispisiokee|1|19
5094864||Lake Winipisinket|1|17
5094864||Lake Winipissiokee|1|18
5094864||Lake Winneipessioke|1|19
5094864||Lake Wennepesiokee|1|18
5094864||Lake Winipiseogee|1|17
5094864||Lake Wenapesioche|1|17
5094864||Lake Winnipissacca|1|18
5094864||Lake Winnepissk|1|15
5094864||Lake Winnepisseoke|1|18
5094864||Lake Winnipisocy|1|16
5094864||Lake Winnepissiaukee|1|20
5094864||Winnepsackey|1|12
5094864||Wenepesioco|1|11
5094864||Lake Winnipistioky|1|18
5094864||Lake Winipissiockee|1|19
5094864||Lake Winnipishoky|1|17
5094864||Lake Wenepesocke|1|16
5094864||Winipiscoce|1|11
5094864||Lake Winnepossockey|1|19
5094864||Winepissiocke Pond|1|18
5094864||Lake Winnipissiocky|1|19
5094864||Lake Winepessiockee|1|19
5094864||Lake Winniposockett|1|19
5094864||Lake Winipisiokee|1|17
5094864||Lake Winnepisseohcee|1|20
5094864||Lake Winnipisokee|1|17
5094864||Lake Winepissiocke|1|18
5094864||Lake Winnipissiockee|1|20
5094864||Lake Winispisiokee|1|18
5094864||Lake Winnipesaukay|1|18
5094864||Lake Winipisaro|1|15
5094864||Winnepesacket|1|13
5094864||Lake Winnipesocket|1|18
5094864||Lake Winnepsackey|1|17
5094864||Lake Winnipesauke|1|17
5094864||Lake Winipiseocee|1|17
5094864||Lake Winnipesse|1|15
5094864||Winnipisiocke Pond|1|18
5094864||Winipasekek Lake|1|16
5094864||Lake Winipisiackit|1|18
5094864||Lake Winnepiseoky|1|17
5094864||Winnepishoky Pond|1|17
5094864||Lake Winepiseoka|1|16
5094864||Lake Winnepesaket|1|17
5094864||Lake Winipishokee|1|17
5094864||Lake Winnipisseoce|1|18
5094864||Lake Winnepiseokee|1|18
5094864||Lac Niquisipique|1|16
5094864||Lake Winnipissioke|1|18
5094864||Lake of Winnapusseakit|1|22
5094864||Winipesockee|1|12
5094864||Lake Winnipaseket|1|17
5094864||Lake Winnipissioca|1|18
5094864||Lake Winnipishiokee|1|19
5094864||Lake Winnipiseoce|1|17
5094864||Winaposawgue|1|12
5094864||Lake Winnepissaocoe|1|19
5094864||Winnipesiockett|1|15
5094864||Lake Winnepisioco|1|17
5094864||Winnepisiogee Lake|1|18
5094864||Lake Winnipissokee|1|18
5094864||Lake Winipoisekek|1|17
5094864||Winnapessocket|1|14
5094864||Lake Wenepesiocho|1|17
5094864||Winnipissocay|1|13
5094864||Lake Winipissikee|1|17
5094864||Winnepesocket|1|13
5094864||Lake Winisipisiokie|1|19
5094864||Lake Winepesocky|1|16
5094864||Lake Winnapusseakit|1|19
5094864||Lake Winepisseokie|1|18
5094864||Lake Winnepasioke|1|17
5094864||Lake Winnepesiaukee|1|19
5094864||Lake Winepisokey|1|16
5094864||Lake Winipesoakey|1|17
5094864||Winnipishoky Pond|1|17
5094864||Lake Winnipiseokee|1|18
5094864||Lake Winnipeseogee|1|18
5094864||Lake Winnipissiocki|1|19
5094864||Winnipeshoky|1|12
5094864||Lake Winnipisiokee|1|18
5094864||Lake Winnipishokey|1|18
5094864||Winnepisseoky Pond|1|18
5094864||Lake Winnipicioket|1|18
5094864||Lake Winnepissiacoe|1|19
5094864||Lake Winnipesokie|1|17
5094864||Lake Winnipiseoca|1|17
5094864||Lake Winnapuseakit|1|18
5094864||Lake Winnepesaukee|1|18
5094864||Lake Winniposiokee|1|18
5094864||Lake Winipisioky|1|16
5094864||Lake Winnepissocay|1|18
5094864||Lake Winnepescocco|1|18
5094864||Lake Winnepiseoge|1|17
5094864||Lake Winnepiscockee|1|19
5094864||Winnipissioke Pond|1|18
5094864||Lake Winnepishoky|1|17
5094864||Winnipesocket|1|13
5094864||Winnapusseakit|1|14
5094864||Lake Winnipissaoke|1|18
5094864||Lake Winnipissauky|1|18
5094864||Lake Winnespiseoky|1|18
5094864||Lake Winnipisseake|1|18
5094864||Lake Winnipeseoke|1|17
5094864||Wenepesiocho|1|12
5094864||Lake Wenepesioca|1|16
5094864||Lake Winipisiocke|1|17
5094864||Winnipaseket Lake|1|17
5094864||Lake Winnepeseochee|1|19
5094864||Lake Winipisseoca|1|17
5094864||Lake Wennepisseoka|1|18
5094864||Lake Winnapissiaukee|1|20
5094864|en|Lake Winnipesaukee|1|18
3577815||State of Saint Vincent|1|22
3577815||Saint Vincent Colony|1|20
3577815||Colony of Saint Vincent|1|23
3577815||Saint Vincent|1|13
3577815|af|Sint Vincent en die Grenadine|1|29
3577815|cs|Svaty Vincent a Grenadiny|1|25
3577815|cy|Saint Vincent a'r Grenadines|1|28
3577815|da|St. Vincent og Grenadinerne|1|27
3577815|de|St. Vincent und die Grenadinen|1|30
3577815|en|St. Vincent & Grenadines|1|24
3577815|eo|Sent-Vincento kaj la Grenadinoj|1|31
3577815|es|San Vicente y las Granadinas|1|28
3577815|et|Saint Vincent ja Grenadiinid|1|28
3577815|eu|Saint Vincent eta Grenadinak|1|28
3577815|fi|Saint Vincent ja Grenadiinit|1|28
3577815|fo|St. Vinsent & Grenadinoyggjar|1|29
3577815|ga|Saint Vincent agus na Grenadines|1|32
3577815|hr|Sveti Vincent i Grenadini|1|25
3577815|hu|Saint Vincent es Grenadines|1|27
3577815|id|Saint Vincent dan Grenadines|1|28
3577815|is|Sankti Vinsent og Grenadineyjar|1|31
3577815|lt|Sventasis Vincentas ir Grenadinai|1|33
3577815|lv|Sentvinsenta un Grenadinas|1|26
3577815|ms|Saint Vincent dan Grenadines|1|28
3577815|mt|Saint Vincent u l-Grenadini|1|27
3577815|nb|St. Vincent og Grenadinene|1|26
3577815|nl|Saint Vincent en de Grenadines|1|30
3577815|nn|St. Vincent og Grenadinane|1|26
3577815|pl|Saint Vincent and the Grenadines|1|32
3577815|pt|Sao Vicente e Granadinas|1|24
3577815|ro|Saint Vincent si Grenadines|1|27
3577815|sk|Svaty Vincent a Grenadiny|1|25
3577815|sl|Saint Vincent in Grenadine|1|26
3577815|sq|Shen-Vincent dhe Grenadine|1|26
3577815|sv|S:t Vincent och Grenadinerna|1|28
3577815|sw|St. Vincent na Grenadines|1|25
3577815|tr|Saint Vincent ve Grenadinler|1|28
3577815|vi|Xan Vin-xen va Gre-na-din|1|25
3577815|pl|Saint Vincent i Grenadyny|1|25
3577815|an|Sant Vicent y as Granadinas|1|27
3577815|bs|Sveti Vincent i Grenadini|1|25
3577815|ca|Saint Vincent i les Grenadines|1|30
3577815|cs|Svaty Vincenc a Grenadiny|1|25
3577815|da|Saint Vincent og Grenadinerne|1|29
3577815|eo|Sankta Vincento kaj la Grenadinoj|1|33
3577815|et|Saint Vincent|1|13
3577815|frp|Sant-Vincent-et-les Grenadenes|1|30
3577815|gl|San Vicente e Granadinas - Saint Vincent and the Grenadines|1|59
3577815|hu|Saint Vincent es a Grenadine-szigetek|1|37
3577815|io|Santa Vincent e Grenadini|1|25
3577815|it|Saint Vincent e Grenadine|1|25
3577815|kw|Sen Vinsent ha'n Ynysow Grenadinek|1|34
3577815|ms|Saint Vincent dan the Grenadines|1|32
3577815|nds|St. Vincent un de Grenadinen|1|28
3577815|nn|Saint Vincent og Grenadinane|1|28
3577815|no|Saint Vincent og Grenadinene|1|28
3577815|oc|Sant Vincenc e las Grenadinas|1|29
3577815|pms|San Vincens e Grenadin-e|1|24
3577815|ro|Sfantul Vicentiu si Grenadine|1|29
3577815|hbs|Sveti Vincent i Grenadini|1|25
3577815|sk|Svaty Vincent|1|13
3577815|sq|Shen Vincenti dhe Grenadinet|1|28
3577815|sv|Saint Vincent och Grenadinerna|1|30
3577815|sw|Saint Vincent na Grenadini|1|26
3577815|tl|San Vicente at ang Kagranadinahan|1|33
3577815|vo|Saluda-Vinsentean e Grenadineans|1|32
3577815|cs|Sv. Vincent a Grenadiny|1|23
3577815|et|Saint Vincent ja Grenadines|1|27
3577815|gl|San Vicente e As Granadinas|1|27
3577815|hr|Sv. Vincent i Grenadini|1|23
3577815|hu|Saint Vincent, Grenadines|1|25
3577815|ia|Sancte Vincente e le Grenadinas|1|31
3577815|id|Santa Vincent dan Grenadin|1|26
3577815|is|Saint Vinsent og Grenadineyjar|1|30
3577815|nb|Saint Vincent og Grenadinene|1|28
3577815|nl|St. Vincent en de Grenadines|1|28
3577815|pt|Sao Vincente e Granadinas|1|25
3577815|ro|Sfantul Vincentiu si Grenadine|1|30
3577815|se|Saint Vincent ja Grenadine|1|26
3577815|tr|Saint Vincent ve Grenadines|1|27
3577815||Saint Vincent and the Grenadines|1|32
3577815|ak|Saint Vincent ne Grenadines|1|27
3577815|az|Sent-Vinsent v@ Qrenadinl@r|1|27
3577815|bm|Vinisen-Senu-ni-Grenadini|1|25
3577815|br|Sant Visant hag ar Grenadinez|1|29
3577815|bs|Sveti Vinsent i Grenadin|1|24
3577815|ee|Saint Vincent kple Grenadine nutome|1|35
3577815|ff|See Weesaa e Garnadiin|1|22
3577815|ha|San Binsan Da Girnadin|1|22
3577815|it|Saint Vincent e Grenadines|1|26
3577815|ki|Santavisenti na Grenadini|1|25
3577815|lg|Senti Vinsenti ne Gurendadiini|1|30
3577815|ln|Santu vesa mpe Gelenadine|1|25
3577815|lu|Santu vesa ne Ngelenadine|1|25
3577815|mg|Saint-Vincent-et-les Grenadines|1|31
3577815|nd|Saint Vincent and the Grenadines|1|32
3577815|rm|Saint Vincent e las Grenadinas|1|30
3577815|rn|Sevensa na Gerenadine|1|21
3577815|sg|Sen-Vensaan na aGrenadini|1|25
3577815|sn|Saint Vincent and the Grenadines|1|32
3577815|so|St. Finsent & Girenadiins|1|25
3577815|to|Sa Viniseni mo Kulenatini|1|25
3577815|yo|Fisennti ati Genadina|1|21
3577815|zu|i-Saint Vincent ne-Grenadines|1|29
3577815|fr|Saint-Vincent-et-les-Grenadines|1|31
3577815|ilo|San Vicente ken dagiti Grenadito|1|32
3577815|ay|Saint Winsent wan Grenadinak|1|28
3577815|az|Sent-Vinsent v@ Qrenadina|1|25
3577815|frr|St. Vincent an Grenadiinen|1|26
3577815|gv|Noo Winsen as ny Grenadeenyn|1|28
3577815|lij|San Vincenzo e Grenadinn-e|1|26
3577815|su|Saint Vincent jeung Grenadin|1|28
3577815|af|St. Vincent en die Grenadines|1|29
3577815|sco|Saunt Vincent an the Grenadines|1|31
3577815|gd|Naomh Bhionsant agus Eileanan Greanadach|1|40
3577815|yo|Saint Vincent ati awon Grenadini|1|32
3577815|als|St. Vincent und die Grenadinen|1|30
3577815|ku|Saint Vincent u Giraven Grenadin|1|32
3577815|fy|Sint Vincent en de Grenadinen|1|29
3577815|ln|Santu Vicent mpe Granadines|1|27
3577815|jv|Saint Vincent lan Grenadines|1|28
3577815|nah|San Vicente ihuan in Granadinas|1|31
3577815|cy|Saint Vincent a'r Grenadines|1|28
3577815|bcl|San Vincente asin an Granadinas|1|31
3577815|vi|Saint Vincent va Grenadines|1|27
3577815|lmo|San Vincenz e Grenadin|1|22
3577815|uz|Sent Vinsent va Grenadinlar|1|27
3577815|ht|Sen Vensan ak Grenadin|1|22
3577815|li|Saint Vincent en de Grenadines|1|30
3577815|br|Sant Visant hag an Inizi Granadinas|1|35
3577815|la|Sanctus Vincentius et Granatinae|1|32
3577815|lb|Saint Vincent an d'Grenadinen|1|29
3577815|nov|Sankte Vinsent e li Grenadines|1|30
3577815|war|San Vincente ngan an Grenadines|1|31
3577815|lt|Sent Vinsentas ir Grenadinai|1|28
3577815|rw|Mutagatifu Visenti na Gerenadine|1|32
3577815|crh|Sent Vinsent ve Grenadinler|1|27
3577815|ga|San Uinseann agus na Greanaidini|1|32
3577815|sl|Sveti Vincent in Grenadini|1|26
3577815|ext|San Vicenti i las Granainas|1|27
3577815|scn|Saint Vincent e Grenadine|1|25
3577815|ast|San Vicente y Les Granadines|1|28
3577815|dsb|Saint Vincent a Grenadiny|1|25
3577815|ceb|Saint Vincent ug ang Grenadines|1|31
3577815|en|St Vincent and Grenadines|1|25
3577815|en|St. Vincent and the Grenadines|1|30
3577815|fy|Saint Vincent en de Grenadines|1|30
3577815|ig|Vincent na Grenadines Di nso|1|28
3577815|jv|Saint Vinsen lan Grenadin|1|25
3577815|lb|St. Vincent an d'Grenadinnen|1|28
3577815|no|St. Vincent og Grenadinene|1|26
3577815|qu|San Vicente y las Granadinas|1|28
3577815|tk|Sent-Winsent we Grenadinler|1|27
3577815|uz|Sent-Vinsent va Grenadin|1|24
3577815|wo|SaNG Weesaa ak Garanadin|1|24
